OBJECTID,PIC,Facility_Name,Facility_Address,City,STATE,ZIP_Code,Operational_Designation,Source,Full_Address,Confidence,Low_Income,longitude,latitude
7108,5563,ROSEVILLE (LOC. NO. 29),6720 STANFORD RANCH RD,ROSEVILLE,CALIFORNIA,95678,Hypermart,ARB,,,,-121.26589399141447,38.781555537858026
7109,5556,ROSEVILLE MOBIL,1398 BLUE OAKS BLVD,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.31356398099278,38.795560744832684
7110,5560,HIRA PETROLEUM 1,510 WASHINGTON BLVD,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.28776194585696,38.75402710296862
7111,5559,NHIAWA STATION,445 ROSEVILLE SQ,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.27390813165485,38.74583031851458
7112,5555,Rana WM LLC,1216 GALLERIA BLVD,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.26556442765602,38.773227190682505
7113,5564,Roseville Chevron,701 CIRBY WAY,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.2903382445142,38.729462202218976
7114,5570,WASHINGTON MINI MART,999 WASHINGTON BLVD,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.29360034008346,38.76088178236858
7115,5552,ROSE LIQUOR FOOD & GAS,108 RIVERSIDE AVE,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.29068502489385,38.74372212867351
7116,5567,SAM'S FUEL #6621,904 PLEASANT GROVE BLVD,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.28555337728636,38.78498727254477
7117,5565,COLONIAL ENERGY 40139,750 ATLANTIC AVE,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.27538200717375,38.75559943086926
7118,5566,CHEVRON STATION# 208398,8001 WASHINGTON BLVD,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.30391872237105,38.773895475995644
7119,8976,CAMERON PARK AM/PM,2580 MERRYCHASE DR,CAMERON PARK,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.99931977348854,38.657507011839314
7120,8428,CAMERON PARK VALERO,3969 CAMERON PARK DR,CAMERON PARK,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.96964526121967,38.66123336892503
7121,10188,COACH LANE CHEVRON,3381 COACH LN,CAMERON PARK,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.9698361971826,38.658219611246274
7122,5573,ROSEVILLE CHEVRON,3001 FOOTHILLS BLVD,ROSEVILLE,CALIFORNIA,95678,Service Station or Gas Station,ARB,,,,-121.30903643318467,38.74510509082744
7123,6901,VINYARD MARKET,2643 CAMERON PARK DR,CAMERON PARK,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.99531446379127,38.69838961468919
7124,6904,GOLD HARVEST MARKET,4021 MOTHER LODE DR,SHINGLE SPRINGS,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.9361106959517,38.662017686567225
7125,6905,CAMERON PARK 76,4051 CAMERON PARK DR,CAMERON PARK,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.96889312761562,38.658154435578915
7126,8427,UNITED PACIFIC #7966 (FORMERLY 8767),2650 CAMERON PARK DR STE 350,CAMERON PARK,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.99540784939258,38.698220439621785
7127,7221,SUTTER CREEK TRADING POST,121 HANFORD ST,SUTTER CREEK,CALIFORNIA,95685,Service Station or Gas Station,ARB,,,,-120.8060093782301,38.39664093573077
7128,6903,CAMERON PARK SHELL,3405 COACH LN,SHINGLE SPRINGS,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-120.9686883097175,38.65822653242867
7129,6945,RANCHO MURIETA COUNTRY STORE INC,7175 MURIETA DR,RANCHO MURIETA,CALIFORNIA,95683,Service Station or Gas Station,ARB,,,,-121.09960568665296,38.49414651205206
7130,7521,ALAMO CHEVRON,1991 ALAMO DR,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.9707627118295,38.335545554583916
7131,9803,NUT TREE CHEVRON,182 NUT TREE PKWY,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.96484634368372,38.3631806472693
7132,7222,JACK'S SERVICE,4 RIDGE RD,SUTTER CREEK,CALIFORNIA,95685,Service Station or Gas Station,ARB,,,,-120.8208580836335,38.360406746874105
7133,10140,ARCO AM PM,310 ORANGE DR,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.95456990397776,38.370120171408914
7134,5158,Micnan LLC dba Tooley Oil Co #3,3050 ZINFANDEL DR,RANCHO CORDOVA,CALIFORNIA,95682,Service Station or Gas Station,ARB,,,,-121.28716129495766,38.58869430539812
7135,10021,AM/PM ARCO,2500 NUT TREE RD,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.9531594414549,38.33530091380634
7136,7518,SHELL #68230,177 PEABODY RD,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.97601062918702,38.35108084650407
7137,8618,VACAVILLE (LOC. NO. 694),1051 HUME WAY,VACAVILLE,CALIFORNIA,95687,Hypermart,ARB,,,,-121.97770296442015,38.349079679583724
7138,11962,LEISURE TOWN 76,817 LEISURE TOWN RD,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.93365190970768,38.385619365441535
7139,7515,PUREWAL GAS INC,1470 ALAMO DR,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.98499591852666,38.335405531040585
7140,7522,VACAVILLE UNION 76,2000 NUT TREE RD,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.95300875734812,38.35161596020853
7141,7519,JEEVAN ENTERPRISES INC SIDHU ARA,199 ELMIRA RD,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.97196162952544,38.353436742911555
7142,7525,CHEVRON STATION# 201302,299 ORANGE DR,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.95497558455541,38.370091868844845
7143,13061,SAM'S FUEL #6433,1500 HELEN POWER DR,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.9582441174719,38.362931067415005
7144,7523,7-ELEVEN INC #22837,2490 NUT TREE RD,VACAVILLE,CALIFORNIA,95687,Service Station or Gas Station,ARB,,,,-121.95315802772063,38.335756975304385
7145,7514,ARRM CORP,1193 E MONTE VISTA AVE,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.97490704952064,38.36085140856579
7146,7520,SHELL #68231,199 S ORCHARD,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-122.00469182226963,38.35919457946642
7147,7516,G&M OIL COMPANY #200,1491 E MONTE VISTA AVE,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.9673948676789,38.36373647505851
7148,7517,ALPINE PETROLEUM INC,1501 E MONTE VISTA AVE,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.96712708374773,38.363848013475184
7149,7529,OATES COUNTRY STORE,4819 MIDWAY RD,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.94756905057105,38.41714152765956
7150,7530,DAVIS STREET CHEVRON,541 DAVIS STREET,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.98623125067152,38.35200842075215
7151,7531,G&M OIL COMPANY #203,900 MASON ST,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.98246630187818,38.35497997414663
7152,7533,MERCHANT SHELL,950 MERCHANT ST,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.99734514536202,38.34794477383245
7153,7532,VACAVILLE CHEVRON,901 MASON ST,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.98021962723385,38.35520593600533
7154,7534,IJK OIL,970 MERCHANT ST,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.9978103655558,38.347574652448436
7155,8775,MERCHANT  GAS & MART,800 MERCHANT ST,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.99565195847092,38.34925557618411
7156,7513,7-ELEVEN INC #24248,1097 E MONTE VISTA AVE,VACAVILLE,CALIFORNIA,95688,Service Station or Gas Station,ARB,,,,-121.97743093389033,38.35997106221492
7157,8794,VALLEY OAK FOOD & FUEL,14161 RIVER RD,WALNUT GROVE,CALIFORNIA,95690,Service Station or Gas Station,ARB,,,,-121.5153127824588,38.242719854138144
7158,7787,BK FOOD MART & GAS,2801 EVERGREEN AVE,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.54746471562396,38.576906108030684
7159,7789,WEST SAC TRUCK STOP,4790 W CAPITOL AVE,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.57548343481251,38.57567008430713
7160,7784,CAPITAL GAS MART,1401 W CAPITOL AVE,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.52665423890184,38.58054247805309
7161,8708,KAMBOJ OIL,45 15TH ST,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,,-121.5235100669359,38.5712740461605
7162,7786,PACIFIC GAS,1705 W CAPITOL AVE,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.53073664927673,38.58022901395801
7163,8700,POPLAR FOOD & LIQUOR,731 POPLAR AVE,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.53420434965088,38.581001186255875
7164,7783,CENTURY CHEVRON,1015 JEFFERSON BLVD,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,,-121.52417738727647,38.57446866559663
7165,8881,RAJ'S MINI MART,100 D ST,WHEATLAND,CALIFORNIA,95692,Service Station or Gas Station,ARB,,,,-121.42662187250122,39.01053680552939
7166,8698,7-ELEVEN INC #33646,4010 LAKE RD,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.57869334362279,38.57224033981998
7167,12414,COLONIAL ENERGY 40141,3180 JEFFERSON,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,,-121.54977360356881,38.539448609166136
7168,12895,AJ HUNDAL MART,2434 W CAPITOL AVE,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.54314923155161,38.57966646283721
7169,8703,PARADISE PETRO INC,500 MCDEVITT DR,WHEATLAND,CALIFORNIA,95692,Service Station or Gas Station,ARB,,,,-121.43105203722159,39.01433931360866
7170,8804,P&D PROPERTIES,847 HARBOR BLVD,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.54863859799275,38.578130444164934
7171,7833,FAST & EAST MART WINTERS,999 E GRANT AVE,WINTERS,CALIFORNIA,95694,Service Station or Gas Station,ARB,,,,-121.95595293537953,38.530411430743044
7172,13021,PISANIS SERVICES,2 GRANT AVE,WINTERS,CALIFORNIA,95694,Service Station or Gas Station,ARB,,,,-121.97070698264096,38.52496507617747
7173,8564,CHEVRON STATION# 96726,4800 W CAPITOL AVE,WEST SACRAMENTO,CALIFORNIA,95691,Service Station or Gas Station,ARB,,,YES,-121.575529820045,38.57565568885919
7174,66,Nyack Inc.,41965 NYACK RD,ALTA,CALIFORNIA,95701,Service Station or Gas Station,ARB,,,,-120.67709451899671,39.29199399033064
7175,7837,Romeys Gas & Liquor,3 MAIN ST,WOODLAND,CALIFORNIA,95695,Service Station or Gas Station,ARB,,,,-121.78391048667946,38.67758294569659
7176,7838,ANDY'S ARCO,313 W MAIN ST,WOODLAND,CALIFORNIA,95695,Service Station or Gas Station,ARB,,,,-121.79856209666326,38.677589900154025
7177,7840,SANGHERAS CHEVRON,5 W MAIN ST,WOODLAND,CALIFORNIA,95695,Service Station or Gas Station,ARB,,,,-121.78433621314556,38.67747807305482
7178,7835,QUIK STOP MARKET #143,10 KENTUCKY AVE,WOODLAND,CALIFORNIA,95695,Service Station or Gas Station,ARB,,,,-121.78353319679945,38.691973071500215
7179,11151,APPLEGATE STATION,17875 LAKE ARTHUR RD,APPLEGATE,CALIFORNIA,95703,Service Station or Gas Station,ARB,,,,-120.99630317395216,39.000426321317825
7180,832,Snowline Station,5450 PONY EXPRESS TRL,CAMINO,CALIFORNIA,95709,Service Station or Gas Station,ARB,,,,-120.61870419514237,38.7494140728014
7181,13364,WINE COUNTRY STATION,3600 CARSON RD,CAMINO,CALIFORNIA,95709,Service Station or Gas Station,ARB,,,,-120.69821065999385,38.74107943756618
7182,9005,SIERRA STATION #15,400 S AUBURN,COLFAX,CALIFORNIA,95713,Service Station or Gas Station,ARB,,,,-120.95061668411256,39.09599104914781
7183,11401,ORION MINI MART,300 S CANYON WAY,COLFAX,CALIFORNIA,95713,Service Station or Gas Station,ARB,,,,-120.94858338891214,39.09642990121921
7184,9346,COLFAX CHEVRON,400 S CANYON WAY,COLFAX,CALIFORNIA,95713,Service Station or Gas Station,ARB,,,,-120.9485775702985,39.09553794192266
7185,12870,COLFAX FOOD AND GAS,240 S AUBURN ST,COLFAX,CALIFORNIA,95713,Service Station or Gas Station,ARB,,,,-120.95090424413543,39.09745481988427
7186,9169,SIERRA STATION #13,25 CANYON CREEK RD,DUTCH FLAT,CALIFORNIA,95714,Service Station or Gas Station,ARB,,,,-120.83309269097477,39.187790064659914
7187,5047,CRYSTAL VIEW STATION,6529 PONY EXPRESS TRL,POLLOCK PINES,CALIFORNIA,95726,Service Station or Gas Station,ARB,,,,-120.57545245876385,38.76320957855935
7188,13244,ERIC'S ARCO,16435 COUNTY ROAD 99,WOODLAND,CALIFORNIA,95695,Service Station or Gas Station,ARB,,,,-121.78379053420564,38.6973638650505
7189,11693,SLY PARK RESORT,4782 SLY PARK RD,POLLOCK PINES,CALIFORNIA,95726,Other,ARB,,,,-120.5698524667178,38.72546342609638
7190,12934,RETAIL OUTLET # 5709,6306 PONY EXPRESS TRL,POLLOCK PINES,CALIFORNIA,95726,Service Station or Gas Station,ARB,,,,-120.58487082562792,38.7618782581752
7191,8639,FRESH POND TRADING POST,7720 HIGHWAY 50,POLLOCK PINES,CALIFORNIA,95726,Service Station or Gas Station,ARB,,,,-120.53120918835316,38.760647424439256
7192,3839,MENCOR VISTA CHEVRON,16707 PLACER HILLS RD,MEADOW VISTA,CALIFORNIA,95722,Service Station or Gas Station,ARB,,,,-121.02319131852435,38.99601144237432
7193,2799,KYBURZ SILVERFORK STORE,13200 US HWY 50,KYBURZ,CALIFORNIA,95720,Service Station or Gas Station,ARB,,,,-120.31580029564694,38.76796227883629
7194,5160,RANCHO CORDOVA (LOC. NO. 438),11260 WHITE ROCK RD,RANCHO CORDOVA,CALIFORNIA,95742,Hypermart,ARB,,,,-121.263988417931,38.58991383735397
7195,2383,GRANITE BAY ARCO,8555 AUBURN FOLSOM RD,GRANITE BAY,CALIFORNIA,95746,Service Station or Gas Station,ARB,,,,-121.17052681496038,38.74241591556226
7196,5162,FLYERS #65,3096 SUNRISE BLVD,RANCHO CORDOVA,CALIFORNIA,95742,Service Station or Gas Station,ARB,,,,-121.26561944907813,38.59023524965722
7197,5163,PERDUN ENTERPRISES INC.,3099 SUNRISE BLVD,RANCHO CORDOVA,CALIFORNIA,95742,Service Station or Gas Station,ARB,,,,-121.26528196319188,38.59011345447246
7198,5161,SUNRISE CHEVRON,2707 SUNRISE BLVD,RANCHO CORDOVA,CALIFORNIA,95742,Service Station or Gas Station,ARB,,,,-121.2672322968329,38.603214996575
7199,5571,Woodcreek Oaks AMPM,1261 PLEASANT GROVE BLVD,ROSEVILLE,CALIFORNIA,95747,Service Station or Gas Station,ARB,,,,-121.31410946657849,38.77235403441135
7200,2382,SHELL #68140,6990 DOUGLAS BLVD,GRANITE BAY,CALIFORNIA,95746,Service Station or Gas Station,ARB,,,,-121.1711951335485,38.74333987183782
7201,2381,SIERRA DOUGLAS INC,4021 DOUGLAS BLVD,GRANITE BAY,CALIFORNIA,95746,Service Station or Gas Station,ARB,,,,-121.22473429395237,38.74395004745689
7202,5572,CHEVRON STATION# 208066,1400 BLUE OAKS BLVD,ROSEVILLE,CALIFORNIA,95747,Service Station or Gas Station,ARB,,,,-121.32066603331066,38.795571099626756
7203,5574,FOOTHILLS SHELL,3998 FOOTHILLS BLVD,ROSEVILLE,CALIFORNIA,95747,Service Station or Gas Station,ARB,,,,-121.30953402537479,38.75178171615343
7204,1733,CHEVRON STATION# 210285,9615 W TARON DR,ELK GROVE,CALIFORNIA,95757,Service Station or Gas Station,ARB,,,,-121.4773593452574,38.40805242148222
7205,8669,Micnan LLC dba Tooley Oil Co #18,9616 W TARON DR,ELK GROVE,CALIFORNIA,95757,Service Station or Gas Station,ARB,,,,-121.47764449239928,38.408093445856
7206,1746,SAI PETROLEUM INC,9611 AUTO CENTER DR,ELK GROVE,CALIFORNIA,95757,Service Station or Gas Station,ARB,,,,-121.39250499351051,38.40867512106016
7207,13050,ARCO AMPM,2998 FOOTHILLS BLVD,ROSEVILLE,CALIFORNIA,95747,Service Station or Gas Station,ARB,,,,-121.30926379258982,38.74366947156903
7208,5547,SAFEWAY FUEL 2620,9035 WOODCREEK OAKS BLVD,ROSEVILLE,CALIFORNIA,95747,Hypermart,ARB,,,,-121.3287990900059,38.79241723476772
7209,1745,Lakeside AMPM,9590 HARBOUR POINT DR,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.47732594533595,38.40899383989403
7210,1738,SHELDON ROAD CHEVRON,8100 SHELDON RD,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.40849729751213,38.437962481483574
7211,1737,SHELDON SHELL,7401 SHELDON RD,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.41714422592511,38.438156853755935
7212,12032,ROSEVILLE ARCO AMPM,9151 FOOTHILLS BLVD,ROSEVILLE,CALIFORNIA,95747,Service Station or Gas Station,ARB,,,,-121.31358624281071,38.792481815083875
7213,1739,CHEVRON STATION# 207218,8169 ELK GROVE BLVD,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.40410187180376,38.409199682119784
7214,1687,MICNAN LLC dba Tooley Oil Co #54,1021 SARATOGA WAY,EL DORADO HILLS,CALIFORNIA,95762,Service Station or Gas Station,ARB,,,,-121.0701624107665,38.65443282061835
7215,1744,LAGUNA WEST CHEVRON,9146 HARBOUR POINT DR,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.48071779598934,38.425855033782994
7216,1688,EL DORADO HILLS 76,1020 SARATOGA WAY,EL DORADO HILLS,CALIFORNIA,95762,Service Station or Gas Station,ARB,,,,-121.0700166585418,38.654219835077484
7217,1690,EL DORADO HILLS VALERO,4315 TOWN CENTER BLVD,EL DORADO HILLS,CALIFORNIA,95762,Service Station or Gas Station,ARB,,,,-121.06775075189553,38.650389717811414
7218,1741,Elk Grove 76,8475 ELK GROVE BLVD,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.3904807949526,38.40917775664831
7219,1740,CHEVRON STATION# 209748,8296 LAGUNA BLVD,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.40007591097437,38.42284408648555
7220,1689,GREEN VALLEY FOOD & FUEL,341 GREEN VALLEY RD,EL DORADO HILLS,CALIFORNIA,95762,Service Station or Gas Station,ARB,,,,-121.104471914647,38.702564905246405
7221,1691,EL DORADO HILLS CHEVRON,4316 TOWN CENTER BLVD,EL DORADO HILLS,CALIFORNIA,95762,Service Station or Gas Station,ARB,,,,-121.06798320146339,38.65003186407943
7222,1735,LAGUNA 76,2323 LAGUNA BLVD,ELK GROVE,CALIFORNIA,95758,Service Station or Gas Station,ARB,,,,-121.48145035494981,38.42780884510231
7223,9943,SAFEWAY FUEL 2683,2213 FRANCISCO DR,EL DORADO HILLS,CALIFORNIA,95762,Hypermart,ARB,,,,-121.08554320725307,38.710786412063456
7224,10508,WEST OAKS CHEVRON,6001 W OAKS BLVD,ROCKLIN,CALIFORNIA,95765,Service Station or Gas Station,ARB,,,,-121.28370437835426,38.810866545055134
7225,9175,Woodland Gas Plaza,454 N EAST ST,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.76520085953189,38.69146200296922
7226,13060,COLONIAL ENERGY 30123,1050 SUNSET BLVD,ROCKLIN,CALIFORNIA,95765,Service Station or Gas Station,ARB,,,,-121.28725051220125,38.81565017121862
7227,5507,SUNSET AM/PM,2201 SUNSET BLVD,ROCKLIN,CALIFORNIA,95765,Service Station or Gas Station,ARB,,,,-121.26717831412782,38.79835297970646
7228,5506,7-ELEVEN INC #32867,2101 SUNSET BLVD,ROCKLIN,CALIFORNIA,95765,Service Station or Gas Station,ARB,,,,-121.26898871775497,38.800276720394535
7229,5509,BEL AIR AISLE 1 #588,2325 SUNSET BLVD,ROCKLIN,CALIFORNIA,95765,Hypermart,ARB,,,,-121.26562029623956,38.79693501863637
7230,7845,JACKPOT FOOD & DELI,615 EAST ST,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.76538856692866,38.67400593182845
7231,8823,BEL AIR AISLE 1 #576,1813 E GIBSON RD,WOODLAND,CALIFORNIA,95776,Hypermart,ARB,,,,-121.74134066663827,38.66285605436368
7232,12613,QIUIK STOP MARKET #147,1400 E MAIN,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.75582920345482,38.677188438296014
7233,12415,COLONIAL ENERGY 30127,901 EAST ST,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.76550112157938,38.66829598597115
7234,7841,G & S GASOLINE INC,1592 E MAIN ST,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.74724583552673,38.67709938113172
7235,5585,RIVER MART,222 JIBBOOM ST,SACRAMENTO,CALIFORNIA,95811,Service Station or Gas Station,ARB,,,YES,-121.50572302100048,38.59658199646217
7236,7844,I-5 CHEVRON,596 N EAST ST,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.76513662095812,38.69613566093219
7237,9252,Kool Spirits-Smokes & More,18430 COUNTY ROAD 102,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.72872764436515,38.67101557450938
7238,7839,ROBERTS ARCO,450 COUNTY ROAD 102,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.72860608030619,38.675816850767255
7239,5587,CAL EXPO (LOC. NO. 471),1600 EXPO PKWY,SACRAMENTO,CALIFORNIA,95815,Hypermart,ARB,,,YES,-121.45450967468162,38.59791494551856
7240,7843,I5 Food & Gas,2020 E MAIN ST,WOODLAND,CALIFORNIA,95776,Service Station or Gas Station,ARB,,,,-121.72805830054996,38.67703523518813
7241,5590,BONFARE MARKETS INC # 38,2600 RIO LINDA,SACRAMENTO,CALIFORNIA,95815,Service Station or Gas Station,ARB,,,YES,-121.44612500026838,38.61482021697959
7242,11459,FUEL STOP &  MINI MART & TIRE,3200 RIO LINDA BLVD,SACRAMENTO,CALIFORNIA,95815,Service Station or Gas Station,ARB,,,YES,-121.4460967300799,38.62498676852475
7243,5584,CHEVRON STATION# 96764,201 RICHARDS BLVD,SACRAMENTO,CALIFORNIA,95814,Service Station or Gas Station,ARB,,,YES,-121.50177766820467,38.597351404244066
7244,5593,JASSI GAS AND MART INC,860 ARDEN WAY,SACRAMENTO,CALIFORNIA,95815,Service Station or Gas Station,ARB,,,YES,-121.44707149445377,38.6063730522747
7245,5589,Dhillon's El Camino Shell,2400 DEL PASO BLVD,SACRAMENTO,CALIFORNIA,95815,Service Station or Gas Station,ARB,,,YES,-121.44765711858102,38.61169439478066
7246,5598,GLENN COX CHEVRON,430 29TH ST,SACRAMENTO,CALIFORNIA,95816,Service Station or Gas Station,ARB,,,,-121.46525656683694,38.57984537126702
7247,5599,Micnan LLC dba Tooley Oil Co #12,730 29TH ST,SACRAMENTO,CALIFORNIA,95816,Service Station or Gas Station,ARB,,,,-121.46670671194505,38.576476614304504
7248,5597,STOP N SHOP,3440 FOLSOM BLVD,SACRAMENTO,CALIFORNIA,95816,Service Station or Gas Station,ARB,,,,-121.46281355670014,38.56654574359135
7249,5588,ARCO AMPM,1949 ARDEN WAY,SACRAMENTO,CALIFORNIA,95815,Service Station or Gas Station,ARB,,,YES,-121.42124590067763,38.59705925947745
7250,12815,dhillon's Arden Shell,1600 ARDEN WAY,SACRAMENTO,CALIFORNIA,95815,Service Station or Gas Station,ARB,,,,-121.42864654859923,38.60016114532084
